Input,PalletType,DecimalBoxNumber,NetBoxNumber,NumberPallet,TotalPalletWeight,NetProductWeight,TotalWeight,Input.1,UnitCost,UnitSelling,TransportCost,TransportSelling,SubTotalSelling,TotalSelling,CostPerKg,SellingPerKg,ProfitPerKg
1373,STANDARD,91.53333333333333,91,1.9069444444444443,110.60277777777777,1365,1475.6027777777779,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1374,EURO,91.6,91,2.5444444444444443,122.13333333333333,1365,1487.1333333333332,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1374,STANDARD,91.6,91,1.9083333333333332,110.68333333333332,1365,1475.6833333333334,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1375,EURO,91.66666666666667,91,2.5462962962962963,122.22222222222223,1365,1487.2222222222222,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1375,STANDARD,91.66666666666667,91,1.9097222222222223,110.7638888888889,1365,1475.763888888889,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1376,EURO,91.73333333333333,91,2.5481481481481483,122.31111111111112,1365,1487.3111111111111,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1376,STANDARD,91.73333333333333,91,1.9111111111111112,110.84444444444445,1365,1475.8444444444444,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1377,EURO,91.8,91,2.55,122.39999999999999,1365,1487.4,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1377,STANDARD,91.8,91,1.9124999999999999,110.925,1365,1475.925,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1378,EURO,91.86666666666666,91,2.551851851851852,122.48888888888888,1365,1487.4888888888888,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1378,STANDARD,91.86666666666666,91,1.9138888888888888,111.00555555555555,1365,1476.0055555555555,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1379,EURO,91.93333333333334,91,2.553703703703704,122.57777777777778,1365,1487.5777777777778,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1379,STANDARD,91.93333333333334,91,1.9152777777777779,111.08611111111111,1365,1476.0861111111112,1365,13650,14332.5,4e3,5600,19932.5,21228.1125,12.93040293040293,15.551730769230769,2.6213278388278383
1380,EURO,92,92,2.5555555555555554,122.66666666666666,1380,1502.6666666666667,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1380,STANDARD,92,92,1.9166666666666667,111.16666666666667,1380,1491.1666666666667,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1381,EURO,92.06666666666666,92,2.5574074074074074,122.75555555555556,1380,1502.7555555555555,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1381,STANDARD,92.06666666666666,92,1.9180555555555554,111.24722222222222,1380,1491.2472222222223,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1382,EURO,92.13333333333334,92,2.5592592592592593,122.84444444444445,1380,1502.8444444444444,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1382,STANDARD,92.13333333333334,92,1.9194444444444445,111.32777777777778,1380,1491.3277777777778,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1383,EURO,92.2,92,2.5611111111111113,122.93333333333334,1380,1502.9333333333334,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1383,STANDARD,92.2,92,1.9208333333333334,111.40833333333333,1380,1491.4083333333333,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1384,EURO,92.26666666666667,92,2.562962962962963,123.02222222222221,1380,1503.0222222222221,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1384,STANDARD,92.26666666666667,92,1.9222222222222223,111.4888888888889,1380,1491.4888888888888,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1385,EURO,92.33333333333333,92,2.564814814814815,123.11111111111111,1380,1503.111111111111,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1385,STANDARD,92.33333333333333,92,1.923611111111111,111.56944444444443,1380,1491.5694444444443,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1386,EURO,92.4,92,2.566666666666667,123.20000000000002,1380,1503.2,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1386,STANDARD,92.4,92,1.925,111.65,1380,1491.65,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1387,EURO,92.46666666666667,92,2.5685185185185184,123.28888888888889,1380,1503.2888888888888,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1387,STANDARD,92.46666666666667,92,1.926388888888889,111.73055555555555,1380,1491.7305555555556,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1388,EURO,92.53333333333333,92,2.5703703703703704,123.37777777777778,1380,1503.3777777777777,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1388,STANDARD,92.53333333333333,92,1.9277777777777778,111.81111111111112,1380,1491.8111111111111,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1389,EURO,92.6,92,2.572222222222222,123.46666666666665,1380,1503.4666666666667,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1389,STANDARD,92.6,92,1.9291666666666665,111.89166666666665,1380,1491.8916666666667,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1390,EURO,92.66666666666667,92,2.5740740740740744,123.55555555555557,1380,1503.5555555555557,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1390,STANDARD,92.66666666666667,92,1.9305555555555556,111.97222222222223,1380,1491.9722222222222,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1391,EURO,92.73333333333333,92,2.575925925925926,123.64444444444445,1380,1503.6444444444444,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1391,STANDARD,92.73333333333333,92,1.9319444444444445,112.05277777777778,1380,1492.0527777777777,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1392,EURO,92.8,92,2.5777777777777775,123.73333333333332,1380,1503.7333333333333,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1392,STANDARD,92.8,92,1.9333333333333333,112.13333333333334,1380,1492.1333333333334,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1393,EURO,92.86666666666666,92,2.5796296296296295,123.82222222222222,1380,1503.8222222222223,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1393,STANDARD,92.86666666666666,92,1.934722222222222,112.21388888888887,1380,1492.213888888889,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1394,EURO,92.93333333333334,92,2.5814814814814815,123.91111111111111,1380,1503.911111111111,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1394,STANDARD,92.93333333333334,92,1.9361111111111111,112.29444444444445,1380,1492.2944444444445,1380,13800,14490,4e3,5600,20090,21395.85,12.898550724637682,15.504239130434781,2.6056884057970997
1395,EURO,93,93,2.5833333333333335,124,1395,1519,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1395,STANDARD,93,93,1.9375,112.375,1395,1507.375,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1396,EURO,93.06666666666666,93,2.585185185185185,124.08888888888887,1395,1519.088888888889,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1396,STANDARD,93.06666666666666,93,1.9388888888888889,112.45555555555555,1395,1507.4555555555555,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1397,EURO,93.13333333333334,93,2.587037037037037,124.17777777777778,1395,1519.1777777777777,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1397,STANDARD,93.13333333333334,93,1.940277777777778,112.53611111111113,1395,1507.536111111111,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1398,EURO,93.2,93,2.588888888888889,124.26666666666668,1395,1519.2666666666667,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1398,STANDARD,93.2,93,1.9416666666666667,112.61666666666666,1395,1507.6166666666666,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1399,EURO,93.26666666666667,93,2.5907407407407406,124.35555555555555,1395,1519.3555555555556,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1399,STANDARD,93.26666666666667,93,1.9430555555555555,112.69722222222222,1395,1507.6972222222223,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1400,EURO,93.33333333333333,93,2.5925925925925926,124.44444444444444,1395,1519.4444444444443,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1400,STANDARD,93.33333333333333,93,1.9444444444444444,112.77777777777777,1395,1507.7777777777778,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1401,EURO,93.4,93,2.5944444444444446,124.53333333333333,1395,1519.5333333333333,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1401,STANDARD,93.4,93,1.9458333333333335,112.85833333333335,1395,1507.8583333333333,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1402,EURO,93.46666666666667,93,2.5962962962962965,124.62222222222223,1395,1519.6222222222223,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1402,STANDARD,93.46666666666667,93,1.9472222222222222,112.93888888888888,1395,1507.9388888888889,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1403,EURO,93.53333333333333,93,2.598148148148148,124.71111111111111,1395,1519.7111111111112,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1403,STANDARD,93.53333333333333,93,1.948611111111111,113.01944444444445,1395,1508.0194444444444,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1404,EURO,93.6,93,2.5999999999999996,124.79999999999998,1395,1519.8,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1404,STANDARD,93.6,93,1.95,113.1,1395,1508.1,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1405,EURO,93.66666666666667,93,2.601851851851852,124.8888888888889,1395,1519.888888888889,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1405,STANDARD,93.66666666666667,93,1.951388888888889,113.18055555555557,1395,1508.1805555555557,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1406,EURO,93.73333333333333,93,2.6037037037037036,124.97777777777777,1395,1519.9777777777779,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1406,STANDARD,93.73333333333333,93,1.9527777777777777,113.2611111111111,1395,1508.2611111111112,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1407,EURO,93.8,93,2.6055555555555556,125.06666666666666,1395,1520.0666666666666,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1407,STANDARD,93.8,93,1.9541666666666666,113.34166666666667,1395,1508.3416666666667,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1408,EURO,93.86666666666666,93,2.607407407407407,125.15555555555554,1395,1520.1555555555556,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1408,STANDARD,93.86666666666666,93,1.9555555555555555,113.42222222222222,1395,1508.4222222222222,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1409,EURO,93.93333333333334,93,2.609259259259259,125.24444444444444,1395,1520.2444444444445,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1409,STANDARD,93.93333333333334,93,1.9569444444444446,113.50277777777778,1395,1508.5027777777777,1395,13950,14647.5,4e3,5600,20247.5,21563.5875,12.867383512544803,15.457768817204302,2.590385304659499
1410,EURO,94,94,2.611111111111111,125.33333333333334,1410,1535.3333333333333,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1410,STANDARD,94,94,1.9583333333333333,113.58333333333333,1410,1523.5833333333333,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1411,EURO,94.06666666666666,94,2.6129629629629627,125.42222222222222,1410,1535.4222222222222,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1411,STANDARD,94.06666666666666,94,1.9597222222222221,113.66388888888889,1410,1523.6638888888888,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1412,EURO,94.13333333333334,94,2.614814814814815,125.51111111111112,1410,1535.5111111111112,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1412,STANDARD,94.13333333333334,94,1.9611111111111112,113.74444444444445,1410,1523.7444444444445,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1413,EURO,94.2,94,2.6166666666666667,125.6,1410,1535.6,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1413,STANDARD,94.2,94,1.9625000000000001,113.825,1410,1523.825,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1414,EURO,94.26666666666667,94,2.6185185185185187,125.6888888888889,1410,1535.6888888888889,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1414,STANDARD,94.26666666666667,94,1.9638888888888888,113.90555555555555,1410,1523.9055555555556,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1415,EURO,94.33333333333333,94,2.6203703703703702,125.77777777777777,1410,1535.7777777777778,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1415,STANDARD,94.33333333333333,94,1.9652777777777777,113.9861111111111,1410,1523.986111111111,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1416,EURO,94.4,94,2.6222222222222222,125.86666666666667,1410,1535.8666666666668,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1416,STANDARD,94.4,94,1.9666666666666668,114.06666666666668,1410,1524.0666666666666,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1417,EURO,94.46666666666667,94,2.6240740740740742,125.95555555555556,1410,1535.9555555555555,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1417,STANDARD,94.46666666666667,94,1.9680555555555557,114.14722222222223,1410,1524.1472222222221,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1418,EURO,94.53333333333333,94,2.6259259259259258,126.04444444444444,1410,1536.0444444444445,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1418,STANDARD,94.53333333333333,94,1.9694444444444443,114.22777777777777,1410,1524.2277777777779,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1419,EURO,94.6,94,2.6277777777777778,126.13333333333333,1410,1536.1333333333332,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1419,STANDARD,94.6,94,1.9708333333333332,114.30833333333332,1410,1524.3083333333334,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1420,EURO,94.66666666666667,94,2.6296296296296298,126.22222222222223,1410,1536.2222222222222,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1420,STANDARD,94.66666666666667,94,1.9722222222222223,114.3888888888889,1410,1524.388888888889,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1421,EURO,94.73333333333333,94,2.6314814814814813,126.3111111111111,1410,1536.3111111111111,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1421,STANDARD,94.73333333333333,94,1.9736111111111112,114.46944444444445,1410,1524.4694444444444,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1422,EURO,94.8,94,2.6333333333333333,126.4,1410,1536.4,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1422,STANDARD,94.8,94,1.9749999999999999,114.55,1410,1524.55,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1423,EURO,94.86666666666666,94,2.635185185185185,126.48888888888888,1410,1536.4888888888888,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1423,STANDARD,94.86666666666666,94,1.9763888888888888,114.63055555555555,1410,1524.6305555555555,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1424,EURO,94.93333333333334,94,2.6370370370370373,126.57777777777778,1410,1536.5777777777778,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1424,STANDARD,94.93333333333334,94,1.9777777777777779,114.71111111111111,1410,1524.7111111111112,1410,14100,14805,4e3,5600,20405,21731.325,12.836879432624114,15.412287234042553,2.5754078014184394
1425,EURO,95,95,2.638888888888889,126.66666666666666,1425,1551.6666666666667,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1425,STANDARD,95,95,1.9791666666666667,114.79166666666667,1425,1539.7916666666667,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1426,EURO,95.06666666666666,95,2.640740740740741,126.75555555555556,1425,1551.7555555555555,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1426,STANDARD,95.06666666666666,95,1.9805555555555554,114.87222222222222,1425,1539.8722222222223,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1427,EURO,95.13333333333334,95,2.642592592592593,126.84444444444446,1425,1551.8444444444444,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1427,STANDARD,95.13333333333334,95,1.9819444444444445,114.95277777777778,1425,1539.9527777777778,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1428,EURO,95.2,95,2.6444444444444444,126.93333333333334,1425,1551.9333333333334,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1428,STANDARD,95.2,95,1.9833333333333334,115.03333333333333,1425,1540.0333333333333,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1429,EURO,95.26666666666667,95,2.6462962962962964,127.02222222222223,1425,1552.0222222222221,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1429,STANDARD,95.26666666666667,95,1.9847222222222223,115.1138888888889,1425,1540.1138888888888,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1430,EURO,95.33333333333333,95,2.648148148148148,127.1111111111111,1425,1552.111111111111,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1430,STANDARD,95.33333333333333,95,1.986111111111111,115.19444444444443,1425,1540.1944444444443,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1431,EURO,95.4,95,2.6500000000000004,127.20000000000002,1425,1552.2,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1431,STANDARD,95.4,95,1.9875,115.275,1425,1540.275,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1432,EURO,95.46666666666667,95,2.651851851851852,127.28888888888889,1425,1552.2888888888888,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1432,STANDARD,95.46666666666667,95,1.988888888888889,115.35555555555555,1425,1540.3555555555556,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1433,EURO,95.53333333333333,95,2.6537037037037035,127.37777777777777,1425,1552.3777777777777,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1433,STANDARD,95.53333333333333,95,1.9902777777777778,115.43611111111112,1425,1540.4361111111111,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1434,EURO,95.6,95,2.6555555555555554,127.46666666666667,1425,1552.4666666666667,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1434,STANDARD,95.6,95,1.9916666666666665,115.51666666666665,1425,1540.5166666666667,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1435,EURO,95.66666666666667,95,2.6574074074074074,127.55555555555556,1425,1552.5555555555557,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1435,STANDARD,95.66666666666667,95,1.9930555555555556,115.59722222222223,1425,1540.5972222222222,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1436,EURO,95.73333333333333,95,2.6592592592592594,127.64444444444445,1425,1552.6444444444444,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1436,STANDARD,95.73333333333333,95,1.9944444444444445,115.67777777777778,1425,1540.6777777777777,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1437,EURO,95.8,95,2.661111111111111,127.73333333333332,1425,1552.7333333333333,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1437,STANDARD,95.8,95,1.9958333333333333,115.75833333333334,1425,1540.7583333333334,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1438,EURO,95.86666666666666,95,2.662962962962963,127.82222222222222,1425,1552.8222222222223,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1438,STANDARD,95.86666666666666,95,1.997222222222222,115.83888888888887,1425,1540.838888888889,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1439,EURO,95.93333333333334,95,2.664814814814815,127.91111111111113,1425,1552.911111111111,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1439,STANDARD,95.93333333333334,95,1.9986111111111111,115.91944444444445,1425,1540.9194444444445,1425,14250,14962.5,4e3,5600,20562.5,21899.0625,12.807017543859649,15.367763157894737,2.5607456140350884
1440,EURO,96,96,2.6666666666666665,128,1440,1568,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1440,STANDARD,96,96,2,116,1440,1556,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1441,EURO,96.06666666666666,96,2.6685185185185185,128.0888888888889,1440,1568.088888888889,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1441,STANDARD,96.06666666666666,96,2.0013888888888887,116.08055555555555,1440,1556.0805555555555,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1442,EURO,96.13333333333334,96,2.6703703703703705,128.17777777777778,1440,1568.1777777777777,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1442,STANDARD,96.13333333333334,96,2.0027777777777778,116.16111111111111,1440,1556.161111111111,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1443,EURO,96.2,96,2.6722222222222225,128.26666666666668,1440,1568.2666666666667,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1443,STANDARD,96.2,96,2.004166666666667,116.24166666666667,1440,1556.2416666666668,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1444,EURO,96.26666666666667,96,2.674074074074074,128.35555555555555,1440,1568.3555555555556,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1444,STANDARD,96.26666666666667,96,2.0055555555555555,116.32222222222222,1440,1556.3222222222223,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1445,EURO,96.33333333333333,96,2.6759259259259256,128.44444444444443,1440,1568.4444444444443,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
1445,STANDARD,96.33333333333333,96,2.006944444444444,116.40277777777776,1440,1556.4027777777778,1440,14400,15120,4e3,5600,20720,22066.8,12.777777777777779,15.324166666666667,2.546388888888888
